transaction_id,material_id,plant_id,warehouse_id,transaction_type,quantity,transaction_date,reference_doc
TXN-002670,MAT-00476,PLT-DE-02,WH-04,Goods Issue,-26,2026-04-25,PO-PROD-00102
TXN-000218,MAT-00474,PLT-IN-03,WH-07,Goods Receipt,234,2026-04-25,PO-00124
TXN-000225,MAT-00301,PLT-US-01,WH-01,Transfer,247,2026-04-25,PO-PROD-00100
TXN-000972,MAT-00389,PLT-IN-03,WH-07,Goods Issue,-257,2026-04-25,PO-PROD-00004
TXN-000413,MAT-00114,PLT-US-01,WH-01,Goods Issue,-245,2026-04-25,PO-PROD-00098
TXN-000465,MAT-00460,PLT-DE-02,WH-04,Goods Issue,-171,2026-04-25,PO-PROD-00195
TXN-002976,MAT-00292,PLT-US-01,WH-01,Adjustment,26,2026-04-25,PO-PROD-00069
TXN-002787,MAT-00372,PLT-DE-02,WH-04,Goods Receipt,283,2026-04-25,PO-00080
TXN-001651,MAT-00377,PLT-DE-02,WH-04,Goods Receipt,87,2026-04-25,PO-00074
TXN-002151,MAT-00015,PLT-DE-02,WH-04,Goods Issue,-290,2026-04-25,PO-PROD-00161
TXN-001091,MAT-00392,PLT-DE-02,WH-04,Goods Issue,-241,2026-04-25,PO-PROD-00010
TXN-000415,MAT-00394,PLT-IN-03,WH-07,Transfer,80,2026-04-25,PO-PROD-00006
TXN-000503,MAT-00341,PLT-IN-03,WH-07,Goods Issue,-177,2026-04-25,PO-PROD-00045
TXN-002175,MAT-00091,PLT-US-01,WH-01,Goods Receipt,242,2026-04-25,PO-00146
TXN-001285,MAT-00180,PLT-DE-02,WH-04,Goods Receipt,288,2026-04-25,PO-00003
TXN-000260,MAT-00273,PLT-US-01,WH-01,Goods Issue,-212,2026-04-25,PO-PROD-00152
TXN-002740,MAT-00281,PLT-IN-03,WH-07,Transfer,95,2026-04-25,PO-PROD-00018
TXN-003005,MAT-00464,PLT-IN-03,WH-07,Adjustment,251,2026-04-25,PO-PROD-00058
TXN-001720,MAT-00015,PLT-DE-02,WH-04,Goods Receipt,127,2026-04-25,PO-00055
TXN-001458,MAT-00267,PLT-US-01,WH-01,Adjustment,23,2026-04-25,PO-PROD-00105
TXN-002807,MAT-00031,PLT-DE-02,WH-04,Goods Issue,-113,2026-04-25,PO-PROD-00151
TXN-000960,MAT-00155,PLT-IN-03,WH-07,Goods Receipt,31,2026-04-25,PO-00131
TXN-001875,MAT-00306,PLT-US-01,WH-01,Goods Issue,-105,2026-04-25,PO-PROD-00097
TXN-000584,MAT-00414,PLT-US-01,WH-01,Goods Issue,-131,2026-04-25,PO-PROD-00170
TXN-002346,MAT-00461,PLT-US-01,WH-01,Adjustment,21,2026-04-26,PO-PROD-00174
TXN-001448,MAT-00449,PLT-US-01,WH-01,Goods Receipt,56,2026-04-26,PO-00125
TXN-000906,MAT-00174,PLT-IN-03,WH-07,Goods Issue,-29,2026-04-26,PO-PROD-00216
TXN-001067,MAT-00492,PLT-US-01,WH-01,Goods Issue,-78,2026-04-26,PO-PROD-00053
TXN-001127,MAT-00498,PLT-IN-03,WH-07,Adjustment,269,2026-04-26,PO-PROD-00053
TXN-001132,MAT-00056,PLT-DE-02,WH-04,Adjustment,217,2026-04-26,PO-PROD-00105
TXN-001137,MAT-00340,PLT-US-01,WH-01,Goods Receipt,233,2026-04-26,PO-00062
TXN-002915,MAT-00385,PLT-DE-02,WH-04,Goods Receipt,128,2026-04-26,PO-00077
TXN-000884,MAT-00404,PLT-IN-03,WH-07,Adjustment,73,2026-04-26,PO-PROD-00119
TXN-002908,MAT-00466,PLT-US-01,WH-01,Transfer,254,2026-04-26,PO-PROD-00083
TXN-003115,MAT-00286,PLT-IN-03,WH-07,Goods Issue,-39,2026-04-26,PO-PROD-00185
TXN-002255,MAT-00205,PLT-US-01,WH-01,Goods Issue,-241,2026-04-26,PO-PROD-00054
TXN-002847,MAT-00319,PLT-IN-03,WH-07,Goods Issue,-148,2026-04-26,PO-PROD-00076
TXN-000439,MAT-00389,PLT-US-01,WH-01,Goods Receipt,261,2026-04-26,PO-00131
TXN-001943,MAT-00365,PLT-US-01,WH-01,Goods Issue,-180,2026-04-26,PO-PROD-00008
TXN-001611,MAT-00115,PLT-DE-02,WH-04,Goods Receipt,159,2026-04-26,PO-00117
TXN-001850,MAT-00338,PLT-US-01,WH-01,Goods Receipt,192,2026-04-26,PO-00115
TXN-003061,MAT-00156,PLT-DE-02,WH-04,Goods Issue,-6,2026-04-26,PO-PROD-00132
TXN-001835,MAT-00130,PLT-IN-03,WH-07,Goods Issue,-8,2026-04-26,PO-PROD-00037
TXN-000581,MAT-00080,PLT-US-01,WH-01,Transfer,290,2026-04-26,PO-PROD-00058
TXN-000700,MAT-00449,PLT-IN-03,WH-07,Goods Receipt,174,2026-04-26,PO-00019
TXN-002054,MAT-00306,PLT-US-01,WH-01,Goods Receipt,125,2026-04-26,PO-00120
TXN-000505,MAT-00396,PLT-US-01,WH-01,Goods Issue,-16,2026-04-26,PO-PROD-00220
TXN-000646,MAT-00040,PLT-IN-03,WH-07,Goods Issue,-56,2026-04-26,PO-PROD-00068
TXN-002747,MAT-00311,PLT-US-01,WH-01,Goods Issue,-245,2026-04-26,PO-PROD-00170
TXN-002727,MAT-00226,PLT-US-01,WH-01,Adjustment,170,2026-04-26,PO-PROD-00006
TXN-002114,MAT-00071,PLT-DE-02,WH-04,Goods Receipt,92,2026-04-26,PO-00017
TXN-001952,MAT-00478,PLT-US-01,WH-01,Goods Receipt,290,2026-04-26,PO-00098
TXN-001724,MAT-00302,PLT-US-01,WH-01,Adjustment,277,2026-04-26,PO-PROD-00128
TXN-002569,MAT-00463,PLT-US-01,WH-01,Goods Receipt,245,2026-04-26,PO-00035
TXN-002099,MAT-00114,PLT-US-01,WH-01,Goods Issue,-215,2026-04-26,PO-PROD-00079
TXN-000550,MAT-00153,PLT-IN-03,WH-07,Goods Issue,-279,2026-04-26,PO-PROD-00040
TXN-002090,MAT-00170,PLT-IN-03,WH-07,Goods Issue,-38,2026-04-26,PO-PROD-00154
TXN-001864,MAT-00179,PLT-IN-03,WH-07,Adjustment,123,2026-04-26,PO-PROD-00124
TXN-001310,MAT-00488,PLT-US-01,WH-01,Transfer,261,2026-04-27,PO-PROD-00096
TXN-000261,MAT-00167,PLT-US-01,WH-01,Goods Issue,-9,2026-04-27,PO-PROD-00193
TXN-001020,MAT-00322,PLT-DE-02,WH-04,Goods Receipt,23,2026-04-27,PO-00125
TXN-000666,MAT-00210,PLT-US-01,WH-01,Goods Receipt,75,2026-04-27,PO-00077
TXN-000764,MAT-00056,PLT-DE-02,WH-04,Transfer,184,2026-04-27,PO-PROD-00104
TXN-002712,MAT-00389,PLT-US-01,WH-01,Adjustment,186,2026-04-27,PO-PROD-00201
TXN-001053,MAT-00049,PLT-US-01,WH-01,Goods Issue,-150,2026-04-27,PO-PROD-00095
TXN-001057,MAT-00131,PLT-DE-02,WH-04,Goods Receipt,142,2026-04-27,PO-00126
TXN-001268,MAT-00083,PLT-US-01,WH-01,Goods Issue,-94,2026-04-27,PO-PROD-00191
TXN-001100,MAT-00452,PLT-US-01,WH-01,Goods Issue,-55,2026-04-27,PO-PROD-00121
TXN-000135,MAT-00355,PLT-IN-03,WH-07,Goods Receipt,282,2026-04-27,PO-00004
TXN-001701,MAT-00031,PLT-DE-02,WH-04,Goods Issue,-163,2026-04-27,PO-PROD-00135
TXN-003003,MAT-00252,PLT-DE-02,WH-04,Goods Issue,-32,2026-04-27,PO-PROD-00009
TXN-000627,MAT-00285,PLT-DE-02,WH-04,Transfer,194,2026-04-27,PO-PROD-00182
TXN-003103,MAT-00262,PLT-IN-03,WH-07,Goods Issue,-45,2026-04-27,PO-PROD-00018
TXN-002515,MAT-00042,PLT-IN-03,WH-07,Goods Issue,-81,2026-04-27,PO-PROD-00203
TXN-001133,MAT-00283,PLT-IN-03,WH-07,Goods Receipt,266,2026-04-27,PO-00090
TXN-000082,MAT-00365,PLT-US-01,WH-01,Transfer,50,2026-04-27,PO-PROD-00071
TXN-000294,MAT-00475,PLT-DE-02,WH-04,Goods Receipt,34,2026-04-27,PO-00023
TXN-002253,MAT-00173,PLT-US-01,WH-01,Transfer,202,2026-04-27,PO-PROD-00149
TXN-001963,MAT-00038,PLT-US-01,WH-01,Goods Issue,-20,2026-04-27,PO-PROD-00027
TXN-002493,MAT-00216,PLT-DE-02,WH-04,Goods Receipt,148,2026-04-27,PO-00142
TXN-000749,MAT-00490,PLT-DE-02,WH-04,Adjustment,191,2026-04-27,PO-PROD-00176
TXN-002623,MAT-00275,PLT-DE-02,WH-04,Goods Receipt,42,2026-04-27,PO-00080
TXN-001950,MAT-00354,PLT-IN-03,WH-07,Adjustment,286,2026-04-27,PO-PROD-00129
TXN-002554,MAT-00443,PLT-DE-02,WH-04,Goods Issue,-247,2026-04-27,PO-PROD-00030
TXN-000081,MAT-00336,PLT-US-01,WH-01,Goods Issue,-23,2026-04-27,PO-PROD-00188
TXN-000320,MAT-00439,PLT-IN-03,WH-07,Goods Receipt,60,2026-04-27,PO-00119
TXN-000902,MAT-00329,PLT-IN-03,WH-07,Goods Issue,-43,2026-04-27,PO-PROD-00068
TXN-001415,MAT-00236,PLT-IN-03,WH-07,Goods Receipt,121,2026-04-27,PO-00005
TXN-001523,MAT-00259,PLT-DE-02,WH-04,Goods Receipt,134,2026-04-27,PO-00009
TXN-002823,MAT-00040,PLT-IN-03,WH-07,Goods Receipt,24,2026-04-27,PO-00096
TXN-002432,MAT-00387,PLT-US-01,WH-01,Transfer,175,2026-04-27,PO-PROD-00082
TXN-000522,MAT-00040,PLT-IN-03,WH-07,Goods Receipt,241,2026-04-27,PO-00078
TXN-003081,MAT-00042,PLT-IN-03,WH-07,Goods Issue,-27,2026-04-27,PO-PROD-00041
TXN-002297,MAT-00170,PLT-IN-03,WH-07,Goods Issue,-285,2026-04-27,PO-PROD-00183
TXN-000888,MAT-00299,PLT-DE-02,WH-04,Goods Receipt,65,2026-04-27,PO-00017
TXN-001891,MAT-00414,PLT-US-01,WH-01,Transfer,18,2026-04-28,PO-PROD-00032
TXN-000937,MAT-00179,PLT-IN-03,WH-07,Goods Issue,-214,2026-04-28,PO-PROD-00173
TXN-000620,MAT-00204,PLT-IN-03,WH-07,Goods Issue,-157,2026-04-28,PO-PROD-00086
TXN-001871,MAT-00022,PLT-DE-02,WH-04,Goods Receipt,102,2026-04-28,PO-00004
TXN-001026,MAT-00443,PLT-DE-02,WH-04,Transfer,283,2026-04-28,PO-PROD-00004
TXN-001758,MAT-00329,PLT-IN-03,WH-07,Transfer,291,2026-04-28,PO-PROD-00091
TXN-002388,MAT-00211,PLT-DE-02,WH-04,Goods Receipt,264,2026-04-28,PO-00056
TXN-000517,MAT-00237,PLT-US-01,WH-01,Goods Receipt,182,2026-04-28,PO-00096
TXN-002410,MAT-00170,PLT-IN-03,WH-07,Goods Issue,-201,2026-04-28,PO-PROD-00124
TXN-003146,MAT-00278,PLT-US-01,WH-01,Goods Receipt,159,2026-04-28,PO-00106
TXN-002551,MAT-00336,PLT-US-01,WH-01,Goods Receipt,20,2026-04-28,PO-00016
TXN-000974,MAT-00441,PLT-US-01,WH-01,Adjustment,253,2026-04-28,PO-PROD-00205
TXN-002441,MAT-00003,PLT-US-01,WH-01,Goods Receipt,147,2026-04-28,PO-00123
TXN-002460,MAT-00346,PLT-IN-03,WH-07,Goods Receipt,286,2026-04-28,PO-00125
TXN-000868,MAT-00024,PLT-US-01,WH-01,Adjustment,222,2026-04-28,PO-PROD-00138
TXN-000488,MAT-00353,PLT-IN-03,WH-07,Goods Issue,-93,2026-04-28,PO-PROD-00110
TXN-000536,MAT-00145,PLT-IN-03,WH-07,Goods Receipt,242,2026-04-28,PO-00089
TXN-000711,MAT-00390,PLT-US-01,WH-01,Goods Receipt,97,2026-04-28,PO-00004
TXN-000770,MAT-00238,PLT-IN-03,WH-07,Goods Issue,-151,2026-04-28,PO-PROD-00062
TXN-002170,MAT-00406,PLT-IN-03,WH-07,Transfer,225,2026-04-28,PO-PROD-00213
TXN-000482,MAT-00086,PLT-DE-02,WH-04,Goods Issue,-74,2026-04-28,PO-PROD-00010
TXN-002501,MAT-00128,PLT-IN-03,WH-07,Goods Receipt,16,2026-04-28,PO-00137
TXN-001652,MAT-00065,PLT-US-01,WH-01,Goods Issue,-167,2026-04-28,PO-PROD-00037
TXN-001271,MAT-00002,PLT-US-01,WH-01,Goods Issue,-93,2026-04-28,PO-PROD-00151
TXN-001672,MAT-00410,PLT-IN-03,WH-07,Goods Issue,-69,2026-04-28,PO-PROD-00217
TXN-001257,MAT-00477,PLT-US-01,WH-01,Goods Receipt,195,2026-04-28,PO-00056
TXN-001682,MAT-00131,PLT-US-01,WH-01,Adjustment,55,2026-04-28,PO-PROD-00029
TXN-003021,MAT-00440,PLT-DE-02,WH-04,Goods Issue,-66,2026-04-28,PO-PROD-00044
TXN-002315,MAT-00391,PLT-DE-02,WH-04,Adjustment,239,2026-04-28,PO-PROD-00016
TXN-001243,MAT-00315,PLT-DE-02,WH-04,Transfer,130,2026-04-28,PO-PROD-00013
TXN-002332,MAT-00010,PLT-US-01,WH-01,Goods Issue,-152,2026-04-28,PO-PROD-00020
TXN-000360,MAT-00277,PLT-DE-02,WH-04,Goods Issue,-39,2026-04-28,PO-PROD-00168
TXN-000277,MAT-00226,PLT-US-01,WH-01,Goods Receipt,34,2026-04-28,PO-00011
TXN-000321,MAT-00292,PLT-US-01,WH-01,Goods Issue,-233,2026-04-28,PO-PROD-00028
TXN-002248,MAT-00295,PLT-IN-03,WH-07,Goods Receipt,217,2026-04-28,PO-00071
TXN-001690,MAT-00299,PLT-DE-02,WH-04,Goods Receipt,93,2026-04-28,PO-00091
TXN-002907,MAT-00443,PLT-DE-02,WH-04,Goods Issue,-18,2026-04-28,PO-PROD-00002
TXN-000236,MAT-00227,PLT-US-01,WH-01,Goods Issue,-281,2026-04-28,PO-PROD-00195
TXN-002674,MAT-00392,PLT-DE-02,WH-04,Adjustment,246,2026-04-28,PO-PROD-00001
TXN-001393,MAT-00085,PLT-IN-03,WH-07,Adjustment,179,2026-04-29,PO-PROD-00207
TXN-002659,MAT-00236,PLT-DE-02,WH-04,Goods Receipt,80,2026-04-29,PO-00039
TXN-000317,MAT-00067,PLT-IN-03,WH-07,Goods Issue,-91,2026-04-29,PO-PROD-00195
TXN-000179,MAT-00104,PLT-IN-03,WH-07,Transfer,98,2026-04-29,PO-PROD-00039
TXN-000424,MAT-00396,PLT-US-01,WH-01,Goods Issue,-121,2026-04-29,PO-PROD-00026
TXN-000114,MAT-00282,PLT-DE-02,WH-04,Transfer,242,2026-04-29,PO-PROD-00144
TXN-002868,MAT-00436,PLT-US-01,WH-01,Goods Receipt,34,2026-04-29,PO-00045
TXN-001504,MAT-00459,PLT-IN-03,WH-07,Transfer,235,2026-04-29,PO-PROD-00056
TXN-001547,MAT-00080,PLT-US-01,WH-01,Goods Receipt,211,2026-04-29,PO-00087
TXN-002445,MAT-00021,PLT-IN-03,WH-07,Goods Issue,-40,2026-04-29,PO-PROD-00177
TXN-001277,MAT-00120,PLT-DE-02,WH-04,Transfer,206,2026-04-29,PO-PROD-00114
TXN-000786,MAT-00471,PLT-IN-03,WH-07,Goods Issue,-275,2026-04-29,PO-PROD-00031
TXN-000145,MAT-00475,PLT-DE-02,WH-04,Goods Receipt,43,2026-04-29,PO-00152
TXN-002471,MAT-00365,PLT-US-01,WH-01,Goods Issue,-146,2026-04-29,PO-PROD-00140
TXN-002239,MAT-00165,PLT-DE-02,WH-04,Goods Receipt,105,2026-04-29,PO-00015
TXN-002386,MAT-00488,PLT-US-01,WH-01,Goods Receipt,263,2026-04-29,PO-00149
TXN-003027,MAT-00152,PLT-US-01,WH-01,Goods Issue,-90,2026-04-29,PO-PROD-00107
TXN-000601,MAT-00049,PLT-US-01,WH-01,Goods Receipt,6,2026-04-29,PO-00111
TXN-002761,MAT-00313,PLT-US-01,WH-01,Goods Issue,-135,2026-04-29,PO-PROD-00091
TXN-002639,MAT-00185,PLT-IN-03,WH-07,Goods Receipt,11,2026-04-29,PO-00019
TXN-002615,MAT-00471,PLT-IN-03,WH-07,Goods Receipt,221,2026-04-29,PO-00104
TXN-000031,MAT-00316,PLT-DE-02,WH-04,Goods Issue,-35,2026-04-29,PO-PROD-00188
TXN-000137,MAT-00443,PLT-DE-02,WH-04,Transfer,61,2026-04-29,PO-PROD-00044
TXN-000392,MAT-00478,PLT-DE-02,WH-04,Goods Issue,-177,2026-04-29,PO-PROD-00150
TXN-001098,MAT-00222,PLT-DE-02,WH-04,Goods Issue,-60,2026-04-29,PO-PROD-00188
TXN-001093,MAT-00337,PLT-DE-02,WH-04,Goods Issue,-108,2026-04-29,PO-PROD-00128
TXN-000075,MAT-00291,PLT-US-01,WH-01,Goods Issue,-150,2026-04-29,PO-PROD-00065
TXN-002661,MAT-00442,PLT-DE-02,WH-04,Goods Issue,-5,2026-04-29,PO-PROD-00035
TXN-000405,MAT-00068,PLT-IN-03,WH-07,Adjustment,230,2026-04-29,PO-PROD-00001
TXN-002452,MAT-00018,PLT-IN-03,WH-07,Goods Receipt,291,2026-04-29,PO-00084
TXN-002635,MAT-00143,PLT-US-01,WH-01,Transfer,199,2026-04-29,PO-PROD-00015
TXN-002145,MAT-00179,PLT-IN-03,WH-07,Transfer,180,2026-04-29,PO-PROD-00010
TXN-002499,MAT-00022,PLT-DE-02,WH-04,Goods Issue,-131,2026-04-30,PO-PROD-00148
TXN-000833,MAT-00486,PLT-IN-03,WH-07,Goods Issue,-294,2026-04-30,PO-PROD-00180
TXN-003080,MAT-00307,PLT-IN-03,WH-07,Goods Issue,-140,2026-04-30,PO-PROD-00117
TXN-002544,MAT-00106,PLT-DE-02,WH-04,Goods Issue,-226,2026-04-30,PO-PROD-00030
TXN-000870,MAT-00490,PLT-DE-02,WH-04,Goods Issue,-166,2026-04-30,PO-PROD-00152
TXN-002514,MAT-00363,PLT-IN-03,WH-07,Goods Issue,-24,2026-04-30,PO-PROD-00022
TXN-003044,MAT-00480,PLT-IN-03,WH-07,Goods Receipt,8,2026-04-30,PO-00065
TXN-003060,MAT-00080,PLT-US-01,WH-01,Transfer,176,2026-04-30,PO-PROD-00130
TXN-000820,MAT-00025,PLT-DE-02,WH-04,Goods Issue,-244,2026-04-30,PO-PROD-00150
TXN-002723,MAT-00470,PLT-IN-03,WH-07,Goods Issue,-139,2026-04-30,PO-PROD-00218
TXN-000350,MAT-00408,PLT-DE-02,WH-04,Goods Issue,-81,2026-04-30,PO-PROD-00143
TXN-001492,MAT-00165,PLT-DE-02,WH-04,Goods Issue,-92,2026-04-30,PO-PROD-00104
TXN-001417,MAT-00462,PLT-IN-03,WH-07,Goods Issue,-85,2026-04-30,PO-PROD-00148
TXN-001378,MAT-00439,PLT-US-01,WH-01,Goods Receipt,290,2026-04-30,PO-00133
TXN-002831,MAT-00018,PLT-IN-03,WH-07,Transfer,249,2026-04-30,PO-PROD-00017
TXN-000348,MAT-00492,PLT-US-01,WH-01,Goods Receipt,36,2026-04-30,PO-00083
TXN-000113,MAT-00045,PLT-DE-02,WH-04,Goods Issue,-149,2026-04-30,PO-PROD-00138
TXN-002680,MAT-00026,PLT-US-01,WH-01,Goods Receipt,189,2026-04-30,PO-00085
TXN-001189,MAT-00120,PLT-DE-02,WH-04,Transfer,93,2026-04-30,PO-PROD-00030
TXN-002164,MAT-00398,PLT-DE-02,WH-04,Transfer,178,2026-04-30,PO-PROD-00067
TXN-001613,MAT-00277,PLT-DE-02,WH-04,Goods Issue,-185,2026-04-30,PO-PROD-00045
TXN-002358,MAT-00118,PLT-US-01,WH-01,Goods Receipt,35,2026-04-30,PO-00153
TXN-000371,MAT-00461,PLT-US-01,WH-01,Goods Receipt,241,2026-04-30,PO-00072
TXN-002122,MAT-00328,PLT-US-01,WH-01,Goods Receipt,187,2026-04-30,PO-00075
TXN-001738,MAT-00015,PLT-DE-02,WH-04,Transfer,292,2026-04-30,PO-PROD-00162
TXN-003113,MAT-00333,PLT-DE-02,WH-04,Goods Issue,-171,2026-04-30,PO-PROD-00038
TXN-001614,MAT-00273,PLT-US-01,WH-01,Transfer,271,2026-04-30,PO-PROD-00179
TXN-002269,MAT-00021,PLT-IN-03,WH-07,Goods Issue,-250,2026-04-30,PO-PROD-00031
TXN-001113,MAT-00180,PLT-DE-02,WH-04,Goods Receipt,10,2026-04-30,PO-00058
TXN-002088,MAT-00432,PLT-IN-03,WH-07,Goods Receipt,48,2026-04-30,PO-00076
TXN-000435,MAT-00340,PLT-US-01,WH-01,Goods Issue,-286,2026-04-30,PO-PROD-00163
TXN-002638,MAT-00441,PLT-US-01,WH-01,Goods Receipt,73,2026-04-30,PO-00125
TXN-001957,MAT-00185,PLT-IN-03,WH-07,Goods Receipt,36,2026-04-30,PO-00069
TXN-002403,MAT-00070,PLT-US-01,WH-01,Goods Receipt,48,2026-04-30,PO-00144
TXN-001749,MAT-00271,PLT-US-01,WH-01,Goods Receipt,294,2026-04-30,PO-00093
TXN-001063,MAT-00106,PLT-DE-02,WH-04,Goods Issue,-7,2026-04-30,PO-PROD-00203
TXN-002953,MAT-00222,PLT-DE-02,WH-04,Goods Issue,-92,2026-04-30,PO-PROD-00037
TXN-001437,MAT-00154,PLT-US-01,WH-01,Goods Issue,-77,2026-05-01,PO-PROD-00135
TXN-000286,MAT-00308,PLT-IN-03,WH-07,Adjustment,175,2026-05-01,PO-PROD-00180
TXN-001983,MAT-00102,PLT-DE-02,WH-04,Adjustment,234,2026-05-01,PO-PROD-00121
TXN-002214,MAT-00351,PLT-IN-03,WH-07,Goods Receipt,284,2026-05-01,PO-00079
TXN-002000,MAT-00189,PLT-US-01,WH-01,Transfer,167,2026-05-01,PO-PROD-00183
TXN-002730,MAT-00485,PLT-IN-03,WH-07,Goods Issue,-279,2026-05-01,PO-PROD-00165
TXN-001745,MAT-00070,PLT-US-01,WH-01,Goods Issue,-190,2026-05-01,PO-PROD-00017
TXN-002183,MAT-00218,PLT-IN-03,WH-07,Goods Receipt,50,2026-05-01,PO-00129
TXN-002174,MAT-00141,PLT-US-01,WH-01,Transfer,170,2026-05-01,PO-PROD-00057
TXN-003157,MAT-00283,PLT-IN-03,WH-07,Goods Issue,-53,2026-05-01,PO-PROD-00113
TXN-001784,MAT-00069,PLT-US-01,WH-01,Goods Issue,-287,2026-05-01,PO-PROD-00062
TXN-002602,MAT-00182,PLT-US-01,WH-01,Goods Issue,-89,2026-05-01,PO-PROD-00113
TXN-000214,MAT-00216,PLT-DE-02,WH-04,Goods Issue,-105,2026-05-01,PO-PROD-00039
TXN-000931,MAT-00224,PLT-IN-03,WH-07,Goods Receipt,101,2026-05-01,PO-00049
TXN-001751,MAT-00042,PLT-IN-03,WH-07,Goods Receipt,59,2026-05-01,PO-00039
TXN-000695,MAT-00198,PLT-US-01,WH-01,Adjustment,284,2026-05-01,PO-PROD-00205
TXN-000687,MAT-00231,PLT-US-01,WH-01,Goods Issue,-51,2026-05-01,PO-PROD-00037
TXN-002450,MAT-00233,PLT-US-01,WH-01,Goods Issue,-296,2026-05-01,PO-PROD-00072
TXN-000098,MAT-00018,PLT-IN-03,WH-07,Adjustment,96,2026-05-01,PO-PROD-00163
TXN-002463,MAT-00305,PLT-DE-02,WH-04,Goods Receipt,100,2026-05-01,PO-00046
TXN-000860,MAT-00094,PLT-IN-03,WH-07,Goods Receipt,257,2026-05-01,PO-00135
TXN-001120,MAT-00345,PLT-DE-02,WH-04,Goods Issue,-242,2026-05-01,PO-PROD-00161
TXN-002857,MAT-00130,PLT-IN-03,WH-07,Goods Receipt,92,2026-05-01,PO-00100
TXN-001139,MAT-00177,PLT-IN-03,WH-07,Transfer,72,2026-05-01,PO-PROD-00206
TXN-002640,MAT-00443,PLT-DE-02,WH-04,Goods Issue,-236,2026-05-01,PO-PROD-00185
TXN-002406,MAT-00245,PLT-IN-03,WH-07,Goods Receipt,250,2026-05-01,PO-00080
TXN-001187,MAT-00164,PLT-IN-03,WH-07,Goods Receipt,199,2026-05-01,PO-00134
TXN-003006,MAT-00273,PLT-US-01,WH-01,Transfer,31,2026-05-01,PO-PROD-00075
TXN-000391,MAT-00368,PLT-DE-02,WH-04,Goods Receipt,119,2026-05-01,PO-00099
TXN-001262,MAT-00165,PLT-DE-02,WH-04,Goods Issue,-194,2026-05-01,PO-PROD-00187
TXN-001208,MAT-00002,PLT-US-01,WH-01,Goods Issue,-264,2026-05-01,PO-PROD-00099
TXN-002893,MAT-00258,PLT-US-01,WH-01,Goods Receipt,115,2026-05-01,PO-00056
TXN-002612,MAT-00404,PLT-IN-03,WH-07,Goods Issue,-83,2026-05-01,PO-PROD-00060
TXN-000426,MAT-00182,PLT-US-01,WH-01,Goods Issue,-233,2026-05-01,PO-PROD-00147
TXN-000473,MAT-00154,PLT-US-01,WH-01,Goods Issue,-95,2026-05-01,PO-PROD-00094
TXN-003014,MAT-00436,PLT-US-01,WH-01,Goods Receipt,220,2026-05-01,PO-00126
TXN-000314,MAT-00412,PLT-IN-03,WH-07,Goods Issue,-49,2026-05-01,PO-PROD-00149
TXN-001013,MAT-00014,PLT-IN-03,WH-07,Goods Receipt,52,2026-05-01,PO-00120
TXN-001314,MAT-00376,PLT-IN-03,WH-07,Adjustment,93,2026-05-01,PO-PROD-00071
TXN-002033,MAT-00007,PLT-US-01,WH-01,Goods Receipt,247,2026-05-02,PO-00020
TXN-000555,MAT-00398,PLT-DE-02,WH-04,Goods Issue,-87,2026-05-02,PO-PROD-00016
TXN-001793,MAT-00476,PLT-DE-02,WH-04,Transfer,275,2026-05-02,PO-PROD-00024
TXN-003059,MAT-00132,PLT-IN-03,WH-07,Transfer,260,2026-05-02,PO-PROD-00015
TXN-001861,MAT-00382,PLT-US-01,WH-01,Goods Receipt,270,2026-05-02,PO-00066
TXN-002008,MAT-00496,PLT-US-01,WH-01,Goods Issue,-251,2026-05-02,PO-PROD-00039
TXN-003062,MAT-00026,PLT-US-01,WH-01,Transfer,11,2026-05-02,PO-PROD-00061
TXN-001006,MAT-00492,PLT-US-01,WH-01,Goods Receipt,79,2026-05-02,PO-00053
TXN-000976,MAT-00233,PLT-US-01,WH-01,Goods Issue,-105,2026-05-02,PO-PROD-00054
TXN-002702,MAT-00332,PLT-US-01,WH-01,Goods Receipt,214,2026-05-02,PO-00026
TXN-000639,MAT-00164,PLT-IN-03,WH-07,Goods Receipt,169,2026-05-02,PO-00016
TXN-001756,MAT-00422,PLT-DE-02,WH-04,Transfer,130,2026-05-02,PO-PROD-00136
TXN-002083,MAT-00191,PLT-IN-03,WH-07,Goods Receipt,223,2026-05-02,PO-00117
TXN-000841,MAT-00430,PLT-US-01,WH-01,Goods Issue,-63,2026-05-02,PO-PROD-00192
TXN-001621,MAT-00114,PLT-US-01,WH-01,Goods Issue,-218,2026-05-02,PO-PROD-00025
TXN-002367,MAT-00184,PLT-IN-03,WH-07,Adjustment,179,2026-05-02,PO-PROD-00052
TXN-002909,MAT-00426,PLT-DE-02,WH-04,Goods Issue,-61,2026-05-02,PO-PROD-00054
TXN-003036,MAT-00414,PLT-IN-03,WH-07,Goods Issue,-201,2026-05-02,PO-PROD-00025
TXN-002605,MAT-00070,PLT-US-01,WH-01,Goods Receipt,222,2026-05-02,PO-00123
TXN-001276,MAT-00277,PLT-DE-02,WH-04,Goods Receipt,298,2026-05-02,PO-00147
TXN-001549,MAT-00229,PLT-IN-03,WH-07,Goods Receipt,5,2026-05-02,PO-00065
TXN-002863,MAT-00158,PLT-IN-03,WH-07,Goods Issue,-106,2026-05-02,PO-PROD-00040
TXN-001467,MAT-00231,PLT-US-01,WH-01,Goods Issue,-17,2026-05-02,PO-PROD-00101
